Year,Energy Balance Model.Surface Temperature Anomaly[1]
2093.875,3.03961441094
2094,3.04179618637
2094.125,3.04391925779
2094.25,3.04597445999
2094.375,3.04796822208
2094.5,3.04990623044
2094.625,3.05179351604
2094.75,3.05363453116
2094.875,3.05543321705
2095,3.05719306422
2095.125,3.05892338103
2095.25,3.0606322352
2095.375,3.06232084113
2095.5,3.06399028019
2095.625,3.06564151623
2095.75,3.0672754094
2095.875,3.06889272813
2096,3.07049416039
2096.125,3.07207630951
2096.25,3.07363629073
2096.375,3.07517538962
2096.5,3.07669475275
2096.625,3.07819540441
2096.75,3.07967826124
2096.875,3.0811441451
2097,3.0825937944
2097.125,3.0840462611
2097.25,3.085517902
2097.375,3.08700566211
2097.5,3.0885068528
2097.625,3.09001910831
2097.75,3.09154034746
2097.875,3.09306874019
2098,3.09460267825
2098.125,3.09614144038
2098.25,3.09768437925
2098.375,3.09923027248
2098.5,3.10077804816
2098.625,3.10232676725
2098.75,3.10387560793
2098.875,3.10542385249
2099,3.10697087484
2099.125,3.1085378296
2099.25,3.11014283875
2099.375,3.11178124601
2099.5,3.11344894258
2099.625,3.11514230248
2099.75,3.1168581257
2099.875,3.11859358832
2100,3.12034619741
2100.125,3.12213050793
2100.25,3.12395893809
2100.375,3.12582650037
2100.5,3.12772878914
2100.625,3.12966191165
2100.75,3.13162242805
2100.875,3.133607298
2101,3.13561383371
2101.125,3.13764517646
2101.25,3.13970395259
2101.375,3.1417872221
2101.5,3.14389238339
2101.625,3.14601713327
2101.75,3.14815943168
2101.875,3.15031747064
2102,3.1524896469
2102.125,3.15463780186
2102.25,3.15672919169
2102.375,3.1587698823
2102.5,3.16076523112
2102.625,3.16271997148
2102.75,3.16463828658
2102.875,3.16652387412
2103,3.16838000309
2103.125,3.17021014029
2103.25,3.17201733565
2103.375,3.17380373703
2103.5,3.17557124431
2103.625,3.17732153806
2103.75,3.17905610493
2103.875,3.1807762603
2104,3.18248316789
2104.125,3.18416419401
2104.25,3.18580854097
2104.375,3.18741968841
2104.5,3.18900071354
2104.625,3.19055433857
2104.75,3.19208297255
2104.875,3.19358874815
2105,3.19507355374
2105.125,3.19652548866
2105.25,3.19793440314
2105.375,3.19930426592
2105.5,3.20063858884
2105.625,3.20194048053
2105.75,3.20321269376
2105.875,3.20445766646
2106,3.20567755936
2106.125,3.20688663225
2106.25,3.20809716179
2106.375,3.20930823821
2106.5,3.21051906111
2106.625,3.21172892536
2106.75,3.21293720924
2106.875,3.21414336496
2107,3.2153469103
2107.125,3.21655035606
2107.25,3.21775584465
2107.375,3.21896247487
2107.5,3.22016945284
2107.625,3.22137607977
2107.75,3.22258174098
2107.875,3.22378589632
2108,3.22498807155
2108.125,3.22619985772
2108.25,3.22743117967
2108.375,3.22867936902
2108.5,3.22994206984
2108.625,3.23121720157
2108.75,3.23250292636
2108.875,3.23379762052
2109,3.2350998493
2109.125,3.23641844149
2109.25,3.23776092866
2109.375,3.23912434434
2109.5,3.24050606568
2109.625,3.24190377294
2109.75,3.24331541381
2109.875,3.24473917211
2110,3.24617344034
2110.125,3.24763607506
2110.25,3.24914233771
2110.375,3.25068733974
2110.5,3.2522667571
2110.625,3.25387676376
2110.75,3.25551397313
2110.875,3.25717538683
2111,3.25885834968
2111.125,3.26059095778
2111.25,3.26239722007
2111.375,3.26426933375
2111.5,3.26620039713
2111.625,3.26818430361
2111.75,3.27021564832
2111.875,3.27228964604
2112,3.27440205887
2112.125,3.2764934143
2112.25,3.27851263761
2112.375,3.28046768064
2112.5,3.2823655603
2112.625,3.28421246642
2112.75,3.28601386828
2112.875,3.28777460123
2113,3.28949894122
2113.125,3.29119142725
2113.25,3.29285605497
2113.375,3.29449564013
2113.5,3.2961126773
2113.625,3.29770937799
2113.75,3.2992877042
2113.875,3.30084939832
2114,3.30239600914
2114.125,3.30389200744
2114.25,3.30530699425
2114.375,3.30664928846
2114.5,3.30792625637
2114.625,3.30914442509
2114.75,3.31030958207
2114.875,3.31142686228
2115,3.31250082396
2115.125,3.31355918833
2115.25,3.31462584032
2115.375,3.31569934949
2115.5,3.31677846886
2115.625,3.31786211454
2115.75,3.31894934557
2115.875,3.32003934609
2116,3.32113140943
2116.125,3.32220625051
2116.25,3.32324733901
2116.375,3.32425787318
2116.5,3.32524069087
2116.625,3.32619831113
2116.75,3.32713297083
2116.875,3.32804665694
2117,3.32894113418
2117.125,3.32983159605
2117.25,3.33073111099
2117.375,3.33163824784
2117.5,3.3325517451
2117.625,3.33347048938
2117.75,3.33439349674
2117.875,3.33531989655
2118,3.33624891746
2118.125,3.33718522834
2118.25,3.33813280849
2118.375,3.33909006906
2118.5,3.3400556013
2118.625,3.34102815498
2118.75,3.3420066196
2118.875,3.34299000787
2119,3.34397744117
2119.125,3.34497809752
2119.25,3.34599981464
2119.375,3.34704002035
2119.5,3.34809643445
2119.625,3.34916703429
2119.75,3.35025002456
2119.875,3.35134381077
2120,3.35244697594
2120.125,3.35358463787
2120.25,3.35477827928
2120.375,3.35602173951
2120.5,3.3573095642
2120.625,3.35863692202
2120.75,3.35999953148
2120.875,3.36139359637
2121,3.36281574975
2121.125,3.36427782028
2121.25,3.36578985278
2121.375,3.36734659368
2121.5,3.36894338787
2121.625,3.37057610872
2121.75,3.3722410964
2121.875,3.37393510364
2122,3.375655248
2122.125,3.37740165637
2122.25,3.37917435668
2122.375,3.38097080127
2122.5,3.38278872675
2122.625,3.38462612116
2122.75,3.38648119516
2122.875,3.38835235676
2123,3.39023818848
2123.125,3.39206783925
2123.25,3.39378055232
2123.375,3.39538894519
2123.5,3.3969041682
2123.625,3.39833607935
2123.75,3.39969339664
2123.875,3.4009838339
2124,3.40221421815
2124.125,3.40342197454
2124.25,3.40463934521
2124.375,3.40586492572
2124.5,3.40709748063
2124.625,3.40833592105
2124.75,3.40957928732
2124.875,3.41082673322
2125,3.41207751235
2125.125,3.4132888659
2125.25,3.41442413603
2125.375,3.41549104971
2125.5,3.41649644098
2125.625,3.41744635744
2125.75,3.41834615372
2125.875,3.4192005732
2126,3.42001381999
2126.125,3.42079411153
2126.25,3.42154860303
2126.375,3.42227935362
2126.5,3.42298819731
2126.625,3.42367676941
2126.75,3.42434652993
2126.875,3.4249987843
2127,3.42563470157
