Year,GDP.Nominal GDP[1],GDP.nominal GDP growth rate[1],GDP.Real GDP in 2021c$[1],GDP.real GDP growth rate[1],Government.debt to GDP ratio[1],Government.government consumption[1],Finance.total investment[1],Circular Flow.private consumption[1],Employment.Wage Rate[1],Employment.Employed[1],Employment.Unemployed[1],Employment.unemployment rate[1],Employment.share of employment in agriculture[1],Employment.share of employment in industry[1],Employment.share of employment in services[1],Inflation.agriculture percentage of GDP[1],Demographics.nominal GDP per person[1],Demographics.real GDP per person[1],Demographics.Aged 0 years[1],Demographics.Aged 1 to 20 years[1],Demographics.Aged 20 to 40 years[1],Demographics.Aged 40 to 60 years[1],Demographics.Aged 60 to 65 years[1],Demographics.Aged 65 to 75 years[1],Demographics.Aged Over 75 years[1],Demographics.deaths 0 years[1],Demographics.deaths 1 to 20 years[1],Demographics.deaths 20 to 40 years[1],Demographics.deaths 40 to 60 years[1],Demographics.deaths 60 to 65 years[1],Demographics.deaths 65 to 75 years[1],Demographics.deaths Over 75 years[1],Demographics.Population[1],Demographics.fertility[1],Demographics.Births[1],Demographics.total deaths[1],Demographics.female population literacy percentage[1],Land Use.Forest Land[1],Crop.crop production[1],Food Demand.crop demand for food[1],Food Demand.Crops used for Seed or Lost[1],Food Demand.feed production[1],Land Use.Cropland[1],Freshwater.total water withdrawal[1],Animal Products.animal products production[1],Food Demand.animal products demand[1],Freshwater.irrigated cropland[1],Animal Products.aquatic animal product share[1],Land Nutrients.man made fertilizer use[1],Land Nutrients.manure fertilizer use[1],Land Nutrients.fertilizer use[1],fossil energy.Secondary Fossil Energy Output[1],fossil energy coal.Secondary Fossil Energy Output[1],fossil energy oil.Secondary Fossil Energy Output[1],fossil energy gas.Secondary Fossil Energy Output[1],renewable energy.Renewable Energy Output[1],wind and solar energy.Wind and Solar Energy Output[1],hydropower energy.Hydropower Energy Output[1],nuclear energy.Nuclear Energy Output[1],other energy.Other Energy Output[1],bio fuel energy.bio fuel primary energy[1],bio fuel energy.bio fuel secondary energy output[1],energy supply.Total Energy Output[1],renewable energy.Total Renewable Energy Capacity[1],wind and solar energy.Wind and Solar Energy Capacity[1],hydropower energy.Hydropower Energy Capacity[1],other energy.Other Energy Capacity[1],bio fuel energy.bio fuel production[1],nuclear energy.Nuclear Energy Capacity[1],fossil energy.Primary Fossil Energy FUEL[1],fossil energy coal.Primary Fossil Energy FUEL[1],fossil energy oil.Primary Fossil Energy FUEL[1],fossil energy gas.Primary Fossil Energy FUEL[1],energy demand.demand for energy[1],energy investments.Gross Investments in Fossil Fuel Extraction Capital[1],energy investments.Coal Gross Investments in Fossil Fuel Extraction Capital[1],energy investments.Oil Gross Investments in Fossil Fuel Extraction Capital[1],energy investments.Gas Gross Investments in Fossil Fuel Extraction Capital[1],energy investments.Gross Investments in Fossil Energy Capital[1],energy investments.Coal Gross Investments in Fossil Energy Capital[1],energy investments.Gross Investments in Fossil Energy Capital oil and gas[1],energy investments.Gross Investments in Renewables[1],energy investments.Investments in Nuclear Capacity[1],energy investments.Gross Investments in Hydropower Energy capacity[1],energy investments.Gross Investments in Solar and Wind Energy Capacity[1],energy investments.Gross Investments in Other Capacity[1],energy investments.Gross Investments in Biofuel Capacity[1],wind and solar energy.Installation Cost of Solar and Wind capacity[1],hydropower energy.Hydropower Installation Costs[1],energy investments.share of GDP invested in fuel extraction[1],energy investments.share of GDP invested in Energy without fuel[1],fossil energy coal.Fossil Fuel Extraction Carbon[1],fossil energy oil.Fossil Fuel Extraction Carbon[1],fossil energy gas.Fossil Fuel Extraction Carbon[1],fossil energy.conversion efficiency of fossil fuels to secondary fossil energy[1],fossil energy coal.conversion efficiency of fossil fuels to secondary fossil energy[1],fossil energy oil.conversion efficiency of fossil fuels to secondary fossil energy[1],fossil energy gas.conversion efficiency of fossil fuels to secondary fossil energy[1],Sea Level.SLR thermosteric[1],Sea Level.SLR from mountain glaciers[1],Sea Level.SLR from Greenland Ice Sheet[1],Sea Level.SLR from Antarctic Ice Sheet[1],Sea Level.SLR from LWS[1],Sea Level.Total global SLR[1],Animal Products Demand.Average Daily Demand Per Capita[1],Ocean.Air sea co2 flux[1],Emissions.land carbon sink[1],Terrestrial Carbon Balance.Terrestrial carbon balance[1],Terrestrial Carbon Balance.deforestation carbon loss[1],Terrestrial Carbon Balance.forest regrowth carbon uptake[1],Concrete.total yearly concrete use[1],Concrete.residential concrete stock in use[1],Concrete.Infrastructure concrete stock in use[1],Concrete.In use concrete stock[1],Concrete.concrete waste generation[1],Concrete.new RS construction[1],Concrete.CO2 emissions[1],Emissions.CO2 emissions from Energy[1],Emissions.CO2 Emissions from Food and Land Use[1],Emissions.N2O Emissions from Food and Land Use[1],Emissions.N2O Emissions from Other[1],Emissions.N2O Emissions from Energy[1],Emissions.CH4 Emissions from Energy[1],Emissions.CH4 Emissions from Food and Land Use[1],Emissions.CH4 Emissions from Other[1],Emissions.SO2 Emissions from Energy[1],Emissions.HFC134a eq Emissions[1],Emissions.Total CH4 Emissions[1],Emissions.Total CO2 Emissions[1],Emissions.Total SO2 Emissions[1],Emissions.Total N2O Emissions[1],Energy Balance Model.Surface Temperature Anomaly[1]
2105,4778421.35959,0.0279746083118,719941.501251,0.00315734960857,1.14940220968,740972.610739,1124741.78511,2912706.96374,599789.386172,3753.30473398,238.029888413,0.0596366656601,0.0922093229548,0.264409311296,0.643381365749,3.28243893533,447.149332182,67.3698146875,119.982901586,2315.95428131,2503.64191701,2501.47625347,614.424154727,1164.71767643,1466.21340737,0.443805017095,0.280827512337,1.5203418492,4.45270308368,2.16575940282,8.58391380407,78.0541866015,10686.4105919,2.04240149018,120.064727871,95.4846241206,94.3393392993,3207.72318836,64797.5406089,11483.7514392,2944.33191936,11892.7455696,2665.03987524,9154301759230,5126.53931339,5088.22804923,974.966205336,0.149451374255,247.948527395,28.1148813055,276.0634087,45308.8130723,244.661099807,8327.70538377,36736.4465887,86582.6269304,51276.1804302,5144.55111606,6910.10344303,13342.6959038,0.136050488577,16819.1994803,138801.543446,32483.6872467,28863.6125312,1369.24551932,2250.82919619,6731.6131156,979.035457825,0.384726313344,0.00193642272407,0.0673628009176,0.315427089702,137167.33027,671065272888,0,270176591252,400888681635,127643196629,0,127643196629,1942449236700,84968360557.4,19866891817,1486470562180,195915256028,240196526675,1016.42445786,2337.88948148,0.000932110833618,0.00374819740972,0.0468155149342,1.24272857841,4.67981837785,0.423968211694,0.454849010166,0.147383386091,0.419276631706,0.151702484636,0.115651671182,0.0595328912567,0.0873735176201,0.0867157328639,0.500976297559,1304.49328144,3.7814578,3.111708316,-1.46265254872,3.17582931244,1.74325116833,89339.5712322,763960.315943,1946228.29329,2710188.60923,48764.1728587,5240.66097834,7000.45096399,27852.8308901,10787.0549603,16532.5493272,1472.80919618,224.315394738,1.57471972796,145.96207182,104.458480355,3.5728109885,2953.04463842,251.995271902,45640.3368143,5.6161209885,18229.6739182,2.1605993583
2106,4881425.36926,0.023486824705,713890.87926,-0.00440587211059,1.14756680617,780357.370988,1144868.53065,2956199.46763,618461.674887,3748.5778234,238.146432674,0.0597348643591,0.092946730348,0.264282935839,0.642770333813,3.28243935162,456.781481716,66.8026465519,119.727446935,2311.71278781,2499.67710705,2499.35558992,614.372336011,1166.9560633,1474.76448798,0.434219965341,0.27620051372,1.50400169898,4.40624433727,2.13891845629,8.51260605384,78.152091346,10686.565819,2.04144079038,119.804640275,95.4241513503,94.404671681,3198.47348709,65052.6511688,11487.5041077,2960.50302696,12128.3818347,2676.69558192,9123680457500,5203.83531413,5149.53218624,974.05006454,0.150438853556,247.807584916,28.1548037935,275.96238871,45578.5858487,228.419509698,8204.06896495,37146.097374,86589.0165635,51392.6928267,5122.8121412,6865.11739245,13290.0450338,0.135762723529,16783.4665618,139032.719805,32534.8288888,28929.1979286,1363.68363595,2241.94732433,6717.37485016,973.028687082,0.387176874686,0.00180823236991,0.0663633309963,0.31900531132,136846.834312,646659054485,0,257494375853,389164678632,121051091201,0,121051091201,1868569107980,80382768019.4,19411666886.3,1431125472190,187624422842,230407546060,1014.52775302,2328.80052456,0.0009058233874,0.00363586509632,0.043717110535,1.2244299862,4.73360261676,0.423793154455,0.454759160711,0.146119946501,0.419196627145,0.153155492237,0.116940036952,0.0603920475866,0.0886651777913,0.0883369791445,0.507489733711,1320.19093865,3.81186175722,3.10329616279,-1.4462043161,3.15147812323,1.74818814818,90646.6684199,768747.521863,1982342.23728,2751089.75914,49538.5618324,5212.91061785,7109.21457946,27956.0591672,10702.8330687,16635.7911465,1473.21097808,220.810537949,1.47019363661,146.033639738,104.459997683,3.47034688262,2969.01135269,251.963831057,45768.1068153,5.51365688262,18329.8126625,2.17062153384
2107,4974773.36803,0.0205350736426,706449.664287,-0.00821870142585,1.15338315824,809956.930502,1165063.4585,2999752.97903,637170.790175,3743.4932692,238.506673837,0.0598962022222,0.0938647483106,0.264125607692,0.642009643998,3.28243994167,465.535468235,66.1090166161,119.470771087,2307.4461037,2495.64156139,2497.21518228,614.214602621,1168.97190704,1483.17166521,0.426990878841,0.273173166143,1.49182668676,4.37152010556,2.11886141384,8.46270923898,78.3353112392,10686.1317933,2.04050587451,119.544628183,95.4958890371,94.4526831015,3189.43627632,65280.9140536,11485.3204227,2973.57578904,12368.6993982,2688.30003754,9084571634180,5277.07294427,5203.9848897,972.239461484,0.151247468557,247.602745648,28.1921379933,275.794883641,45765.965484,213.197269433,8069.07450163,37483.693713,86474.6023253,51417.5390919,5100.78386789,6816.02267625,13216.0190508,0.135416463215,16740.2603146,139056.590486,32530.6836528,28943.1840126,1358.04003535,2229.45960483,6700.24230993,966.429792204,0.388922688778,0.00168805933694,0.0652729115255,0.321961717916,136444.186939,626666010359,0,246738772278,379927238081,115590355516,0,115590355516,1807731933030,76480830532.7,19120402899.8,1385663987740,180708366102,222239176280,1012.70816998,2319.57802935,0.000887063922653,0.00355422176674,0.0408124291637,1.20441767664,4.77799831669,0.423625261514,0.454670136982,0.144744425276,0.419122180861,0.154599756416,0.118227795691,0.0612573347128,0.089965804066,0.0899670967144,0.5140177876,1334.20522264,3.83000748306,3.0921939342,-1.40973620109,3.10803749194,1.75290259178,91048.696707,773456.141339,2018643.19859,2792099.33993,50316.0077881,5100.58313405,7144.31411856,28017.4556263,10540.3379767,16730.0740036,1473.62533908,216.984804944,1.37209964598,146.007083739,104.45575513,3.36471182798,2984.44096118,251.834938515,45702.1077216,5.40802182798,18420.6841476,2.18048477393
2108,5072988.36286,0.0200202244805,700637.235722,-0.00802185698706,1.16468603076,829513.78969,1188085.33732,3055389.23585,655887.654706,3738.86392851,238.303174213,0.0599178178984,0.0945879027477,0.264001674879,0.641410422373,3.28244046874,474.777084561,65.5721007654,119.213586996,2303.14808898,2491.5420731,2495.04450389,613.96439284,1170.71697267,1491.36030167,0.42169992932,0.271395758013,1.48308424681,4.34659161281,2.10446961742,8.43030294854,78.5882742762,10684.9899202,2.03959946235,119.285263626,95.6719837287,94.4865733547,3180.68201112,65490.3096335,11479.1519513,2983.87889202,12611.4308536,2699.70716416,9054046479340,5339.81109643,5250.94373846,971.646714848,0.151899038937,247.241976794,28.2237487729,275.465725567,45899.8860712,198.933084272,7927.44853156,37773.5044554,86279.752702,51378.6207191,5078.80529488,6763.96005469,13128.4651399,0.135046166313,16693.8615481,138943.598828,32488.381377,28921.2766704,1352.41489791,2214.68980865,6681.92046844,959.416152131,0.390217488065,0.00157543812891,0.0641296520726,0.324512397864,136118.451027,615053995453,0,239415791424,375638204029,112182835529,0,112182835529,1771366753350,73692488214.6,19078202483,1358932962630,176282072417,217073515816,1010.99085032,2310.38570573,0.000877849426344,0.00351125106059,0.0380902273867,1.18338036413,4.81612067705,0.423455111342,0.454577739512,0.143284535969,0.419042899237,0.156042495767,0.11951509379,0.0621289421401,0.0912757096197,0.0916055598877,0.520567801204,1346.38846982,3.83734250822,3.07881294974,-1.36590317222,3.05940980405,1.75732798276,90314.2906329,777995.339498,2054181.91617,2832177.25567,51080.0459797,4896.63289878,7086.45240831,28052.8215608,10346.4788863,16802.2035556,1473.84188788,212.986643184,1.2801264546,145.76690229,104.444593446,3.25841772671,2999.99657699,251.491622191,45485.7528554,5.30172772671,18489.0320867,2.190634108
2109,5193137.12201,0.0224938309673,699452.467083,-0.00357743881569,1.17785414513,841954.407017,1219792.04143,3131390.67357,674651.31768,3734.81418971,237.418050961,0.0597694285168,0.0947225144417,0.263978605387,0.641298880172,3.28244057338,486.109639104,65.473061534,118.956753579,2298.81263065,2487.38727638,2492.83445843,613.638090553,1172.16592181,1499.26215499,0.41763906352,0.270339012568,1.47646221955,4.32784866156,2.09363258328,8.40823556233,78.879292584,10683.0572864,2.03872312391,119.027128782,95.9031755902,94.5119054031,3172.20154586,65698.0524693,11471.65375,2992.24272758,12856.6326794,2710.82024096,9048940856740,5388.3664049,5291.07247748,974.434155753,0.152445722061,246.669450775,28.2479835453,274.91743432,46022.3378768,185.569858749,7785.22929603,38051.538722,86064.7860361,51318.4522952,5057.34592761,6710.51698474,13038.05221,0.134706279328,16650.9356033,138797.640898,32433.7851697,28887.4075706,1346.93988528,2199.43771389,6665.1032728,952.223110442,0.391426789941,0.00146992771673,0.0629826033306,0.326974258893,136032.702573,615405803783,0,236798662631,378607141152,111751669293,0,111751669293,1769809390090,72360188327.6,19347859272.3,1359011501360,175324099224,216125930233,1009.38098594,2301.43870871,0.000879839349698,0.00351357025367,0.0355398522842,1.16221083302,4.85258265508,0.423273063097,0.454479144718,0.141772390479,0.418949001866,0.157489143497,0.120802156298,0.0630071234955,0.0925953006982,0.0932538468406,0.52714757083,1356.92326558,3.83400934356,3.0644109444,-1.32631350801,3.01768395219,1.76142322125,88517.0657433,782282.23446,2087938.59488,2870220.82934,51812.7216779,4620.12860941,6941.25908992,28085.0616753,10165.321903,16844.7484128,1473.64496706,209.00731217,1.19398715484,145.254613758,104.425702165,3.15449872288,3016.09944749,250.874303078,45191.6426683,5.19780872288,18527.400692,2.20136664736
2110,5354163.14202,0.0281089064024,705666.04249,0.00490557525929,1.18863088218,852634.252058,1270276.99102,3231251.89894,693595.322447,3730.50142235,236.702577363,0.0596648363382,0.093914665786,0.264117052931,0.641968281283,3.28243997622,501.311641497,66.0716890251,118.701220744,2294.43462735,2483.18783566,2490.58051845,613.252658018,1173.32363978,1506.82831156,0.413855421812,0.269317714098,1.47016138913,4.31028362477,2.08339748334,8.38667243763,79.1643945881,10680.3088116,2.03787678703,118.770743392,96.1221796747,94.5362972336,3163.9285329,65928.5209003,11466.3410784,2999.95608455,13105.3419073,2721.59810708,9085130572130,5422.89623166,5326.01750832,982.61849892,0.152967040328,245.867609607,28.2650979801,274.132707587,46184.8068396,173.053852451,7649.15039411,38362.602593,85902.4623367,51288.0958281,5036.93080449,6657.51700167,12957.2743159,0.134467745382,16620.1613882,138744.786178,32397.891579,28870.3197669,1341.76082281,2185.8109893,6653.30090252,945.118509888,0.392997433874,0.00137111031586,0.0618865234553,0.329739800103,136335.856787,629526851176,0,239414022553,390112828623,114962328436,0,114962328436,1808284000670,72585962453.9,19929683982.3,1390103030850,178287215410,219964070428,1007.87152727,2292.97533892,0.000892103081727,0.00355748564214,0.033151212153,1.14191795626,4.89317328705,0.42306969535,0.454371804821,0.140241114094,0.418831361248,0.158946355997,0.122089571265,0.0638924142169,0.0939254267445,0.094915658013,0.533769426237,1366.23659927,3.82301096219,3.05063286709,-1.29866246918,2.99039651364,1.76517920736,86015.4049217,786264.918906,2119099.14938,2905364.06829,52499.4201896,4310.28511355,6737.76152721,28142.3047752,10027.0933496,16858.0167554,1472.84813698,205.260991296,1.11340910399,144.484460225,104.398836128,3.05616702908,3033.12065159,249.996705456,44907.159652,5.09947702908,18536.1258837,2.21294761453
2111,5568585.0364,0.0357514834664,720687.597135,0.0158032282569,1.19315871768,867905.086658,1346466.10173,3354213.84801,712941.492702,3725.92235673,236.171492262,0.0596077481411,0.0920411484311,0.264438132721,0.643520718848,3.28243884701,521.560137412,67.5004367781,118.447870963,2290.01154488,2478.95591938,2488.28482202,612.822397478,1174.20538302,1514.05626596,0.409274190466,0.267608731571,1.46216549264,4.28818096864,2.07035890114,8.35427807264,79.3939081757,10676.7842037,2.03705841482,118.51643176,96.2553669054,94.5683180799,3155.76325682,66201.3099823,11467.2159685,3008.57937291,13356.4822589,2732.06562354,9170724094540,5446.72682329,5358.03495612,997.17578159,0.153558369553,244.862365598,28.276851987,273.139217585,46436.1320177,161.333336841,7525.07638581,38749.7222951,85859.4848399,51336.4285436,5017.94958499,6606.48525755,12897.4944772,0.134379392764,16607.6122342,138902.102115,32410.2472834,28897.5264886,1336.99428969,2175.72650506,6648.92932218,938.338833076,0.39535247299,0.00127859037749,0.0608886564166,0.333185226196,137091.020936,655260312404,0,246273871361,408986441043,121596994213,0,121596994213,1880600768780,74013667878.4,20710865454.7,1447599109390,184505325807,227785468131,1006.43722614,2285.18610436,0.000909215470071,0.00362136764868,0.0309147522484,1.12339136828,4.94355618564,0.422838066496,0.454250260956,0.138733782114,0.418683030621,0.160423009351,0.123378165424,0.0647855497704,0.0952672456509,0.0965966434764,0.540450613673,1374.90348638,3.80459891667,3.0386335545,-1.28806208406,2.98186173533,1.76859292846,83386.0980825,789938.375723,2147288.04754,2937226.42326,53134.0604161,4018.73164238,6523.0117817,28250.3168841,9952.3453717,16848.7690796,1471.39587315,201.93270919,1.03811586497,143.526460741,104.364383476,2.96601352424,3051.88430611,248.928960082,44725.6740375,5.00932352424,18522.097662,2.22594157735
2112,5835947.7011,0.0433114167158,743783.045489,0.0263455012285,1.18915416512,893758.562655,1445523.42592,3496665.71252,733102.124963,3722.29488302,234.621294869,0.0592939765012,0.0893095545743,0.264906268007,0.645784177418,3.2824377052,546.816504294,69.6909680687,118.197318961,2285.54427698,2474.70454101,2485.95486751,612.358575431,1174.83610459,1520.99311865,0.402975746822,0.264647340943,1.45077213339,4.256598545,2.05154987498,8.30114341962,79.5264015774,10672.5888031,2.03626410435,118.264270306,96.243092728,94.6152615332,3147.58870803,66523.3986309,11477.6257582,3019.56736647,13606.7959386,2742.32294869,9301272640910,5465.06944094,5389.61996746,1017.45180024,0.154307829391,243.72692582,28.2858674883,272.012793308,46805.0315097,150.357703378,7415.97155723,39238.7022491,85976.9866962,51497.8638455,5000.43239996,6557.99175482,12865.0028354,0.134443028025,16613.6876154,139340.009961,32491.3197867,28988.3992089,1332.67520912,2170.24536869,6652.0779177,932.007325436,0.398740945385,0.00119199339715,0.06001230401,0.337536647978,138232.683961,686758796496,0,255067575644,431691220852,130365004205,0,130365004205,1969918514810,75910115579,21499100014.1,1518557404460,192306527619,237555482718,1005.03643072,2278.1280748,0.000923332147272,0.00367390389369,0.0288214261651,1.10709354897,5.00727008955,0.422575397348,0.454102961859,0.137293728727,0.418500713754,0.161935923578,0.124669529773,0.0656878804861,0.0966228628839,0.0983033038077,0.547219500529,1383.55204862,3.77693929478,3.02853109216,-1.29757464304,2.99325910963,1.77165154444,81315.1548204,793351.334222,2172719.03995,2966070.37417,53722.1775924,3799.10199745,6353.1982495,28423.0191581,9951.8161365,16827.7909504,1469.41493312,199.112595238,0.967809584955,142.47997616,104.3233739,2.8850733123,3074.12138771,247.771159645,44728.0335441,4.9283833123,18496.3184787,2.24153692435
2113,6143747.64631,0.0486859507572,772278.242339,0.0337457607899,1.17684101316,933719.592776,1558044.83173,3651983.2218,754705.641742,3720.16938153,231.518001324,0.058587124662,0.0861557626024,0.265446758792,0.648397478606,3.28243690512,575.91071432,72.3928357419,117.949790009,2281.03732591,2470.44757583,2483.60009185,611.869694887,1175.25377867,1527.72392241,0.39442956024,0.260168069804,1.43494816493,4.21239565055,2.02512277933,8.22107463863,79.5307263242,10667.8821796,2.03548871401,118.014108534,96.0433204636,94.6811105664,3139.29560776,66891.856698,11499.2122799,3033.91388997,13853.5830229,2752.52067828,9459881939060,5483.80075024,5423.12915094,1041.39271372,0.155274656243,242.562877318,28.2950458112,270.857923129,47294.7668076,140.09483899,7321.15924954,39833.5127191,86258.0968695,51779.6023647,4984.47953169,6512.8840304,12859.2889838,0.134626647385,16634.7259893,140065.747708,32645.0175549,29146.9911982,1328.74487899,2169.28147772,6661.16318086,926.107579841,0.403163983817,0.00111096536831,0.0592509383907,0.342802080058,139596.639477,716229699667,0,262843172576,453386527090,139198944034,0,139198944034,2053656189670,77465795675.5,22098348002.2,1585480864140,199487108947,246589868577,1003.62045475,2271.70532213,0.000927424418299,0.00368695054309,0.0268626805494,1.09294116494,5.08466381029,0.422312427056,0.453966824486,0.135942343169,0.418319065522,0.163463606333,0.12596468933,0.0666003647275,0.0979937789108,0.100041439015,0.554063878316,1392.76829596,3.78148547431,3.02289372774,-1.32281475902,3.02110368381,1.77468886527,80444.3241058,796600.762567,2196224.90003,2992825.6626,54278.0179409,3693.35973385,6281.12992433,28658.9706279,10018.0283822,16807.3390021,1467.15600618,196.772293263,0.90217117321,141.450457905,104.277367176,2.81258804492,3094.0738194,246.629996254,44958.1289345,4.85589804492,18471.2673015,2.25589964483
2114,6477848.22897,0.0514649102543,802372.671174,0.0364662099609,1.15880566277,988153.840578,1669778.10695,3819916.28143,778457.984452,3718.69593749,227.727732715,0.0577048365169,0.0830549677041,0.26597816704,0.650966865256,3.28243646217,607.515541783,75.2493499093,117.705075537,2276.49840361,2466.19752981,2481.21970059,611.371234973,1175.50452869,1534.35539385,0.383696926833,0.254289670013,1.41473583698,4.15549105903,1.99112253879,8.11411774231,79.4048670992,10662.8518671,2.03472687423,117.765625666,95.6621764874,94.7652989664,3130.804536,67292.3012407,11531.1834213,3051.88988579,14094.8860603,2762.82013692,9624919080960,5507.98435048,5460.45638543,1066.25758911,0.156473393939,241.473249012,28.3068538714,269.780102883,47879.0569941,130.502822414,7236.72841599,40511.8257557,86666.8354049,52160.6935316,4969.67244797,6470.37527364,12873.5685186,0.134865327042,16662.9009068,141016.267673,32858.2793452,29361.5092782,1325.07972117,2171.69034576,6672.97276072,920.509574889,0.408385149527,0.00103517247738,0.0585722588159,0.348777718234,140980.703775,737688902979,0,267456852045,470232050934,146130690606,0,146130690606,2114441620930,78109744707,22411477693.4,1634737502780,204406858477,252885781975,1002.15317149,2265.71590105,0.000919384382695,0.00365196918325,0.0250304509487,1.08036089314,5.17287281027,0.422063841886,0.453847229285,0.134680249353,0.418153354116,0.164983393312,0.127261515926,0.0675215136795,0.0993776076467,0.10181453532,0.560958565884,1403.01625373,3.80161787374,3.02157232363,-1.35814701026,3.05945881549,1.77775147753,81210.1043398,799813.122227,2219142.08648,3018955.2087,54824.8977868,3719.59480885,6343.04403089,28942.022739,10134.2528702,16798.0498569,1464.88932693,194.781311462,0.840872695639,140.523674554,104.228196428,2.74636754273,3111.07345553,245.592743678,45419.3196401,4.78967754273,18457.7204953,2.26848911786
2115,6811457.84131,0.0503232207662,827524.53813,0.0322267395053,1.13920104838,1053457.07214,1768662.68882,3989338.08036,804894.25204,3714.63318582,226.505056316,0.057471989664,0.0806205944948,0.266395365225,0.65298404028,3.28243626198,639.113207445,77.6459128317,117.462565403,2271.93685449,2461.96292491,2478.8069414,610.879953011,1175.63433235,1540.98671589,0.371464987411,0.247554329173,1.39140266292,4.0892723654,1.95167783297,7.98728623848,79.1803955837,10657.6702875,2.03397412794,117.518413895,95.151119129,94.8621541569,3122.05893146,67684.8421729,11569.7249548,3072.82431444,14325.7009813,2773.38401298,9763217209790,5540.32530721,5502.75078015,1087.60875511,0.157860738485,240.557160616,28.322571772,268.879732388,48503.4938295,121.541861511,7156.00755945,41225.9444085,87120.0266191,52588.5075515,4955.41832398,6428.90981388,12895.0745863,0.135017278132,16681.0261573,142052.430263,33099.1546002,29602.3278806,1321.50843495,2175.31828464,6680.49111629,914.972093099,0.413925748003,0.000964298918138,0.0579211766623,0.355040272422,142086.230729,743113467586,0,266161995479,476951472107,148481252911,0,148481252911,2128974201020,77131188023.8,22337393371,1647948583150,204896698669,253791525833,1000.61257552,2259.87988033,0.000897995688763,0.00356390502123,0.0233171080175,1.06836705993,5.2658507679,0.42184517061,0.453750069828,0.133522512355,0.418018493672,0.166482169465,0.128558519365,0.0684502858943,0.100772748112,0.103622799212,0.567886522048,1414.57083284,3.84260651441,3.02344285444,-1.40211631593,3.10627407256,1.78092138201,83721.3093078,803116.382873,2243060.40574,3046176.78861,55389.2267306,3866.1437765,6548.46327229,29239.1745363,10296.6973832,16806.0367897,1462.9473576,192.916716952,0.783584728684,139.740978102,104.177547061,2.68302998928,3124.40433987,244.702109891,46084.3351918,4.72633998928,18461.9008642,2.27871578668
2116,7097860.451,0.0437378831588,841475.390739,0.0214290558414,1.12520664033,1116878.11329,1844131.36103,4136850.97668,834040.640523,3702.14911543,233.688879822,0.0593746185956,0.0793132675931,0.266619412388,0.654067320019,3.28243618991,666.312907151,78.9936513644,117.221344662,2267.36118298,2457.74715047,2476.35077616,610.410045896,1175.67700015,1547.67578094,0.359034346455,0.240930120666,1.36752704615,4.02082724325,1.91107429635,7.85493404749,78.9238865235,10652.4432813,2.03322820676,117.272081277,94.6135938468,94.9609178975,3113.02640371,68030.2816497,11608.1393431,3094.90683254,14546.2055925,2784.35804441,9843959804640,5582.30311099,5549.51427699,1101.41091755,0.159323585554,239.898031662,28.3428498403,268.240881503,49091.8448383,113.168036501,7070.5946352,41908.0821666,87505.0434701,52983.2934687,4940.86881154,6385.85713227,12907.1275595,0.134958368342,16673.7536304,142982.745441,33319.7539187,29824.5548026,1317.84757045,2177.3515457,6677.57633137,909.188919041,0.419136230344,0.000898046305873,0.0572298197712,0.361008364267,142659.129335,730207228970,0,258364536126,471842692845,145298136957,0,145298136957,2090656552360,74394237958.3,21907414853.3,1619743784700,200403420262,248601932546,998.987146903,2253.89747518,0.000867770153479,0.00344069244467,0.0217154437443,1.05570671212,5.35500562538,0.421654413584,0.453656931429,0.132443835059,0.417910250101,0.167963150217,0.129853915141,0.0693853628176,0.102177148787,0.105461699557,0.57484127652,1427.29215286,3.87938166471,3.02542281218,-1.44953514922,3.15363667806,1.7840628772,87670.1364593,806609.556428,2269479.53968,3076089.0961,55997.1464791,4090.57953224,6872.73094963,29508.7378152,10479.3874321,16834.8901454,1461.57163072,190.903014621,0.729990666796,139.121003746,104.126453654,2.61864974733,3136.92507273,243.977448067,46860.856197,4.66195974733,18487.3647907,2.28848636991
